name,title,link,content,img,date
이데일리,코스피·코스닥 강보합권 마감…미중 협상 기대감↑,http://www.edaily.co.kr/news/newspath.asp?newsid=04178726642164984,"[이데일리 이용성 기자] 코스피와 코스닥 강보합권에서 장을 마쳤다. 미국과 중국 간 협상 기대감때문인 것으로 풀이된다.2일 엠피닥터에 따르면 코스피는 전 거래일 대비 3.18포인트(0.12%) 오른 2559.79에 거래를 마쳤다. 외국인과 개인 각각 1609억원, 2143억원 순매도했고, 기관은 2932억원 규모를 사들였다.코스닥은 4.62포인트(0.64%) 오른 721.85에 거래를 마감했다. 개인이 1604억원을 순매도했고 외국인과 기관이 각각 940억원, 676억원 순매수했다.이날 중국 상무부는 “미국이 최근 관련된 경로로 여러 번 중국 쪽에 정보를 전달하며 협상을 원한다는 입장을 밝혔다”며 “이에 대해 평가를 진행 중”이라고 전했다.코스피 업종별로는 혼조였다. 제약과 통신이 1%대 강세를 보였으며 증권과 부동산, 금융 등은 1% 미만 수준으로 강보합세를 보였다. 반면 종이·목재와 기계·장비는 1%대 하락했다.코스닥에서는 일반서비스가 1%, 섬유·의류, 오락·문화 등이 1%대 상승 마감했다. 건설은 2.81% 떨어졌고, IT 서비스와 종이·목재는 1%대 하락했다.시가총액 상위 종목은 혼조다. 삼성전자(005930)는 1.80% 빠졌지만, SK하이닉스(000660)는 4.28% 올랐다. 삼성바이오로직스(207940), KB금융(105560), 한화에어로스페이스(012450)는 2%대 강세를 보였다. 코스닥에서는 알테오젠(196170)과 HLB(028300), 휴젤(145020) 등이 1%대 상승했다. 에코프로(086520)는 1.76%, 코오롱티슈진(950160)은 4.20% 하락했다.이날 코스피의 거래량은 5억 7816만 주였다. 거래대금은 8조 2529억원이었다. 상한가 종목 4개를 포함 420개 종목이 상승했고, 하한가 종목 없이 452개 종목은 하락했다. 63개 종목은 보합권에 머물렀다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050201082.jpg,2025-05-02
이데일리,美 기술주 ‘훈풍’에도…코스피·코스닥 약보합 출발,http://www.edaily.co.kr/news/newspath.asp?newsid=03086486642164984,"[이데일리 이용성 기자] 코스피와 코스닥이 1%미만 수준의 약보합권에서 출발했다.2일 엠피닥터에 따르면 이날 오전 9시 3분 현재 코스피는 전일 대비 7.19포인트(0.28%) 내린 2549.42에 거래되고 있다. 외국인과 기관은 각각 968억원, 217억원 순매도 중이고 개인은 1162억원 규모를 사들이고 있다.코스닥은 3.17포인트(0.44%) 내린 714.07에 거래 중이다. 개인이 123억원을 순매수하고 있고, 외국인과 기관은 각각 133억원 3억원 순매도 중이다.간밤 뉴욕증시는 상승 마감했다. 1일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비 0.21% 오른 4만752.96에 거래를 마쳤다. 대형주 벤치마크인 스탠다드앤드푸어스(S&P) 500지수는 0.63% 상승한 5604.14를, 기술주 위주의 나스닥지수는 1.52% 오른 1만7710.74에 거래를 마감했다.이성훈 키움증권 연구원은 “ 국내 증시는 마이크로소프트, 메타 어닝콜에서 확인된 견조한 AI 수요 등에 힘입어  IT 업종을 중심으로 강세를 보일 전망”이라며 “특히, 한국의 4월 수출은 반도체를 중심으로 전년 대비 3.7% 상승하며 3개월 연속 증가세 지속하고 있다”고 전했다.코스피 업종별로는 하락우위다. 기계·장비, 운수·창고, 금속 등이 1%미만 수준으로 약세를 나타내고 있다. 반면 전기·가스, 음식료·담배, 통신 등은 1%미만 수준으로 강보합세다. 코스닥에서는 통신과 오락·문화가 1%대 오르고 있지만, 건설이 2%대 떨어지고 있고, 금융, 섬유·의류, 종이·목재가 1%대 떨어지는 등 대부분 업종이 하락세다.시가총액 상위 종목은 혼조다. 삼성전자(005930)는 0.90% 빠지고 있고, LG에너지솔루션(373220), 삼성바이오로직스(207940), 현대차(005380), 한화에어로스페이스(012450) 등이 1% 미만 수준으로 약세다. 반면 SK하이닉스(000660), HD현대중공업(329180), KB금융(105560)은 1%미만 수준으로 강세다.코스닥에서는 파마리서치(214450)가 4%대 강세, HLB(028300), 코오롱티슈진(950160)이 1%대 강세를 보이고 있는 반면, 에코프로(086520)는 2.35% 하락 중이고, 레인보우로보틱스(277810)도 1%대 하락 중이다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200646.jpg,2025-05-02
이데일리,"코스피·코스닥, 기관 ‘사자’에 장중 강보합 전환",http://www.edaily.co.kr/news/newspath.asp?newsid=03470246642164984,"[이데일리 이용성 기자] 약보합권에서 코스피와 코스닥 장중 강보합 전환했다.2일 엠피닥터에 따르면 이날 오전 10시 39분 현재 코스피는 전거래일 대비 2.01포인트(0.08%) 오른 2558.62에 거래되고 있다. 외국인과 개인 각각 1118억원, 14억원 순매도 중이고 기관은 771억원 규모를 사들이고 있다.코스닥은 5.00포인트(0.70%) 오른 722.24에 거래 중이다. 개인이 534억원을 순매도하고 있고, 외국인과 기관은 각각 434억원 157억원 순매수 중이다.코스피 업종별로는 혼조다. 통신이 1.10% 오름세를 보이고 있고, 제약과 비금속, 전기·전자 등이 1% 미만 수준으로 강보합세다. 반면 기계·장비, 운수·창고는 1%대 하락 중이다.코스닥에서는 통신이 2%대 기계·장비, 섬유·의류 오락·문화가 1%대 오르고 있지만, 건설이 1%대 떨어지고 있고, 종이·목재, 출판·매체복제가 1%미만 수준으로 약세다.시가총액 상위 종목은 혼조다. 삼성전자(005930)는 1.08% 빠지고 있고, LG에너지솔루션(373220), 기아(000270) NAVER(035420)는 1%대 빠지고 있다. 반면 한화에어로스페이스(012450)와 KB금융(105560)은 1%대 상승 중이고, SK하이닉스(000660)는 2.31% 상승 중이다.코스닥에서는 알테오젠(196170)과 에코프로비엠(247540)은 1%대 상승 중이다. 삼천당제약(000250)과 에코프로(086520), 에이비엘바이오(298380)는 1%미만 수준으로 약세다.한편 간밤 뉴욕증시는 상승 마감했다. 1일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전거래일 대비 0.21% 오른 4만752.96에 거래를 마쳤다. 대형주 벤치마크인 스탠다드앤드푸어스(S&P) 500지수는 0.63% 상승한 5604.14를, 기술주 위주의 나스닥지수는 1.52% 오른 1만7710.74에 거래를 마감했다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200991.jpg,2025-05-02
이데일리,코스피·코스닥 강보합권서 등락…기관 ‘사자’ 계속,http://www.edaily.co.kr/news/newspath.asp?newsid=03995046642164984,"[이데일리 이용성 기자] 코스피와 코스닥 장중 강보합 전환 후 등락을 반복하고 있다. 특히 기관이 양 시장을 매수하면서 지수 하단을 막고 있는 모습이다.2일 엠피닥터에 따르면 이날 오후 2시 8분 현재 코스피는 전 거래일 대비 6.89포인트(0.27%) 오른 2564.50에 거래되고 있다. 외국인과 개인 각각 2353억원, 1552억원 순매도 중이고 기관은 3226억원 규모를 사들이고 있다.코스닥은 6.01포인트(0.84%) 오른 723.25에 거래 중이다. 개인이 1191억원을 순매도하고 있고, 외국인과 기관은 각각 706억원 561억원 순매수 중이다.코스피 업종별로는 상승 우위다. 제약과 통신이 1%대 오름세를 보이고 있고, 증권, 비금속, 금융, 부동산 등이 1% 미만 수준으로 강보합세다. 반면 종이·목재, 운수·창고는 1%대 하락 중이다.코스닥에서는 제약과 기계·장비 등이 1%대 오르고 있고, 건설이 2%, 출판·매체복제가, 금융, IT 서비스 등이 1%미만 수준으로 약세다.시가총액 상위 종목은 혼조다. 삼성전자(005930)는 1.62% 빠지고 있고, LG에너지솔루션(373220), 기아(000270) NAVER(035420)는 1%대 빠지고 있다. 반면 SK하이닉스(000660)는 4.42% 오르고 있고, 한화에어로스페이스(012450)와 HD현대중공업(329180)은 1%대 오름세다.코스닥에서는 알테오젠(196170)과 HLB(028300), 휴젤(145020) 등이 1%대 상승 중이다. 에코프로(086520)와 코오롱티슈진(950160)은 1%대 하락 중이다.한편 간밤 뉴욕증시는 상승 마감했다. 1일(현지시간) 뉴욕증권거래소에서 블루칩을 모아놓은 다우존스 30산업평균지수는 전 거래일 대비 0.21% 오른 4만752.96에 거래를 마쳤다. 대형주 벤치마크인 스탠다드앤드푸어스(S&P) 500지수는 0.63% 상승한 5604.14를, 기술주 위주의 나스닥지수는 1.52% 오른 1만7710.74에 거래를 마감했다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200994.jpg,2025-05-02
이데일리,"[속보]코스피, 2556.52 약보합 출발…코스닥, 0.09%↓",http://www.edaily.co.kr/news/newspath.asp?newsid=03047126642164984,[이데일리 이용성 기자],https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200630.jpg,2025-05-02
이데일리,미중 협상 기대에 환율 1405원으로 급락…계엄 이후 ‘최저’,http://www.edaily.co.kr/news/newspath.asp?newsid=04323046642164984,"[이데일리 이정윤 기자] 원·달러 환율이 1400원선까지 급락했다. 미국과 중국의 무역협상 기대감에 위안화가 급격히 강세를 나타낸 영향이다.2일 엠피닥터에 따르면 이날 환율은 오후 3시 30분 기준 전 거래일 종가(1421.0원)보다 15.7원 내린 1405.3원에서 거래를 마쳤다. 종가 기준으로 비상계엄 사태 당일인 지난해 12월 3일(1402.9원) 이후 약 5개월 만에 최저치다.이날 환율은 역외 환율을 반영해 전 거래일 종가보다 15.5원 오른 1436.5원에 개장했다. 지난 1일 새벽 2시 마감가(1426.9원) 기준으로는 9.6원 상승했다. 개장 직후부터 환율은 상승 폭을 키우며 오전 9시 35분께 1440.0원을 터치했다. 하지만 환율은 이내 반락하기 시작해 점심 무렵에는 1430원을 하회했다.오후에도 환율은 하락세를 지속했다. 오후 1시가 넘어선 1420원선을 하회했고, 장 마감 직전에는 1410원선도 뚫었다. 오전과 오후 변동성은 무려 34.7원이나 벌어졌다.그간 환율은 1410원대에서 하단이 지지됐으나, 이날 지지선을 돌파하면서 추가 하락 가능성이 커졌다.미중 무역협상이 시작될 것이란 기대감이 시장 분위기를 뒤바꿨다. 이날 마코 루비오 미국 국무장관은 “중국이 무역에 대해 만나서 대화하길 원하고 있으며, 관련 논의가 곧 시작될 것”이라고 밝혔다.중국 상무부는 이와 관련된 언론의 질문에 “미국은 최근 여러 차례 관련 당사자를 통해 중국에 적극적으로 정보를 전달하며 중국과의 대화를 시작하기를 희망하고 있다”고 말했다.그간 중국은 미국과의 협상에 대해 부인해왔지만 이날 인정한 것이다. 다만 누가 협상을 원하는지와 관련해선 양측 주장이 여전히 엇갈리고 있다.이에 위안화는 급격히 강세로 돌아섰다. 달러·위안 환율은 장 초반 7.27위안대에서 장중에는 7.24위안대로 수직 하강했다.달러 강세도 누그러졌다. 달러인덱스는 이날 새벽 3시 27분 기준 99.94를 기록하고 있다. 장 초반 100.30에서 내려온 것이다. 반면 엔화는 약세를 나타냈다. 달러·엔 환율은 145엔대를 지속하고 있다.장 초반 국내 정치적 불안감이 다시 커졌으나 차츰 안정을 찾아가는 모습이었다. 김범석 기획재정부 장관 직무대행은 이날 “증대된 정치적 불확실성이 금융·외환시장에 주는 부정적 영향이 최소화될 수 있도록 ‘F4 회의’를 중심으로 24시간 비상 점검·대응체계를 지속 가동하겠다”고 밝혔다.외국인 투자자는 국내증시서 순매도 우위를 나타내며 환율 상승을 지지했다. 다만 장중 매도 규모보다는 줄었다. 외국인은 코스피 시장에서 1600억원대를 순매도한 반면 코스닥 시장에선 700억원대를 순매수했다.이날 정규장에서 서울외국환중개와 한국자금중개에서 거래된 규모는 141억 4700만달러로 집계됐다.한편 우리나라 시간으로 이날 저녁 9시 30분께 미국의 4월 비농업고용 지표가 발표된다. 만약 관세 정책 여파로 인해 시장 예상치보다 고용이 급감한다면 미국 경기침체 우려가 확대되면서 야간장에서 환율 변동성은 더욱 커질 수 있다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050201131.jpg,2025-05-02
이데일리,"신한운용, 'SOL 골드커버드콜 ETF' 첫 월배당…연환산 분배율 4.3%",http://www.edaily.co.kr/news/newspath.asp?newsid=02791286642164984,"[이데일리 이용성 기자] 신한자산운용이 ‘SOL 골드커버드콜 액티브 ETF’의 첫 월배당을 지급한다고 2일 밝혔다. 해당 ETF는 금에 투자하면서 배당수익까지 기대할 수 있는 상품이다.신한자산운용에 따르면 4월 28일까지 이 ETF를 보유한 투자자에게 오늘(2일) 주당 40원이 지급되며, 연환산 분배율은 약 4.32% 수준이다.SOL 골드커버드콜 액티브 ETF는 국제 금 가격을 90% 이상 추종하면서, 커버드콜 전략을 통해 옵션 프리미엄을 분배 재원으로 활용한다. 이자나 배당이 없는 금에 투자하면서도 연 4% 수준의 월배당을 받을 수 있도록 설계된 유일한 상품이다.김기덕 신한자산운용 퀀트&ETF운용본부장은 “SOL 골드커버드콜 액티브 ETF는 투자했을 때 이자나 배당을 주지 않는 자산인 금의 단점을 보완한 상품으로 자본수익과 함께 안정적인 배당수익을 함께 추구하는 연금투자자에게 적합하다”며 “국제 금 시세를 추종하기 때문에 일명 ‘김치 프리미엄’과 같은 국내외 가격 괴리 리스크에서 자유롭고 가격의 변동성이 높아지는 구간에서는 월배당이 수익률의 완충 역할을 할 수 있다”고 말했다.SOL 골드커버드콜 액티브 ETF는 지난 3월 상장 이후 현재까지 수익률은 13.32%를 기록했다. 같은 기간 코스피, S&P500 등 시장수익률을 상회했으며 10.56% 상승한 KRX 금 현물 가격보다도 높은 수익률을 보였다.김 본부장은 “최근 국제 금 가격이 온스당 3300달러 수준까지 상승하면서 단기적인 가격 변동성에 유의할 필요가 있지만, 미국의 관세 정책으로 인한 글로벌 불확실성과 무역 갈등, 달러 약세 등의 요인이 이어지면서 안전자산인 금에 대한 수요는 여전히 견조한 흐름을 보이고 있다”고 말했다.한편 SOL 골드커버드콜 액티브 ETF는 ISA를 비롯한 연금저축 및 퇴직연금(DC/IRP) 등 절세계좌에서 투자할 수 있다. 특히 분배금의 주요 재원인 옵션프리미엄이 미국의 원천징수 대상이 아니기 때문에 절세계좌 내에서 과세이연 효과가 그대로 유지된다",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200537.jpg,2025-05-02
이데일리,미중 무역협상 검토에 환율 ‘하락 전환’…장중 변동성 24원,http://www.edaily.co.kr/news/newspath.asp?newsid=04093446642164984,"[이데일리 이정윤 기자] 미국과 중국의 무역협상 기대감이 커지자 위안화가 급격히 강세를 나타내면서 1440원까지 올랐던 원·달러 환율은 1415원까지 고꾸라졌다. 다만 관세 협상이 언제든 뒤바뀔 수 있는 데다, 국내 정국 불안도 재부상하면서 환율 추가 하락은 제한적이다.2일 엠피닥터에 따르면 이날 환율은 오후 2시 57분 기준 전 거래일 종가(1421.0원)보다 2.1원 내린 1418.9원에서 거래되고 있다.이날 환율은 역외 환율을 반영해 전 거래일 종가보다 15.5원 오른 1436.5원에 개장했다. 지난 1일 새벽 2시 마감가(1426.9원) 기준으로는 9.6원 상승했다. 개장 직후부터 환율은 상승 폭을 키우며 오전 9시 35분께 1440.0원을 터치했다. 하지만 환율은 이내 반락하기 시작해 점심 무렵에는 1430원을 하회했다.오후에도 환율은 하락세를 지속했다. 오후 1시 19분께는 1415.5원으로 내려왔다. 오전과 오후 변동성은 무려 24.5원이나 벌어졌다.미중 무역협상이 시작될 것이란 기대감이 시장 분위기를 뒤바꿨다. 이날 마코 루비오 미국 국무장관은 “중국이 무역에 대해 만나서 대화하길 원하고 있으며, 관련 논의가 곧 시작될 것”이라고 밝혔다.중국 상무부는 이와 관련된 언론의 질문에 “미국은 최근 여러 차례 관련 당사자를 통해 중국에 적극적으로 정보를 전달하며 중국과의 대화를 시작하기를 희망하고 있다”고 말했다.그간 중국은 미국과의 협상에 대해 부인해왔지만 이날 인정한 것이다. 다만 누가 협상을 원하는지와 관련해선 양측 주장이 여전히 엇갈리고 있다.이에 위안화는 급격히 강세로 돌아섰다. 달러·위안 환율은 장 초반 7.27위안대에서 장중에는 7.25위안대로 하락했다.달러 강세도 누그러졌다. 달러인덱스는 이날 새벽 1시 57분 기준 99.98을 기록하고 있다. 장 초반 100.30에서 내려온 것이다.위재현 NH선물 이코노미스트는 “환율 변동성이 당황스러울 수준”이라며 “중국이 미국과의 협상을 부인하다가 미묘하게 톤이 바뀌면서 중국 휴장인데도 불구하고 위안화가 급하게 강세로 갔다”고 설명했다.일본은 미국과 진행한 2차 관세 협상에서 무역 확대와 비관세 조치 등과 관련해 심도 있는 논의가 있었다고 밝혔다. 반면 환율과 방위 문제는 다뤄지지 않았다고 전했다. 일본은행(BOJ)이 전날 금융정책결정회의에서 시장 예상대로 금리 동결 결정을 내린 가운데 이전보다 덜 매파적인 태도를 보이면서 엔화는 약세 압력을 받았다. 달러·엔 환율은 145엔대로 올라섰다.다만 국내 정치적 불안감이 다시 커지자 원화 약세 압력으로 작용하며, 환율은 1410원대에서 지지력을 나타내고 있다.한덕수 대통령 권한대행 국무총리가 1일 최상목 경제부총리 겸 기획재정부 장관의 사표를 수리하면서 2일 0시부로 이주호 사회부총리 겸 교육부 장관이 대통령 권한대행을 맡게 됐다.최 부총리는 전날 저녁 10시 30분께 자신에 대한 탄핵소추안이 더불어민주당 주도로 국회 본회의에 상정되자 한 대행에게 사의를 표명했다. 그에 앞서 한 총리는 대선 출마를 위해 사퇴했다.외국인 투자자는 국내증시서 순매도 우위를 나타내며 환율 상승을 부추기고 있다. 외국인은 코스피 시장에서 2500억원대를 순매도하는 반면 코스닥 시장에선 600억원대를 순매수하고 있다.정국 불안 관련해서 위 이코노미스트는 “외환시장에서 정치 리스크가 클 것 같진 않다”며 “지난해 계엄으로 인한 환율 급등 영향이 지금도 잔존하고 있어서 다시 불거진 게 아니다. 계엄 영향은 앞으로도 계속 이어질 것 같다”고 내다봤다.김서재 신한은행 이코노미스트는 “한동안 대내외적으로 혼란스러운 정국이 이어질 것으로 예상돼, 변동성은 한동안 피할 수 없는 숙명일 것”이라고 말했다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050201133.jpg,2025-05-02
이데일리,"GS건설, 상저하고의 실적 경로-유안타",http://www.edaily.co.kr/news/newspath.asp?newsid=02387846642164984,"[이데일리 원다연 기자] 유안타증권은 2일 GS건설(006360)에 대해 1분기를 저점으로 상저하고의 실적 경로를 보일 것으로 전망하며, ‘매수’ 투자의견과 목표가 2만 4500원을 유지한다고 밝혔다. 전일 종가는 1만 8250원이다.장윤석 유안타증권 연구원은 “2021~2022년 착공한 고원가율 주택 현장이 1분기 약 7000세대 준공되면서 우려가 되었던 실적 변동성과 달리 동사 원가율은 4개 분기 연속 전분기 대비 하락세”라며 “2분기 또한 고원가율 현장 약 1만 6000세대가 준공 예정이지만 메이플자이, 철산자이 더 헤레티지 등 주택 현장에서 협의 중인 도급증액이 최종적으로 타결된다면 이는 대부분 매출총이익으로 인식될 전망”이라고 밝혔다.장 연구원은 “하반기에는 카타르, 베트남 등 해외 인프라 사업에서 추진 중인 비용정산 및 도급증액, 현재 실행원가율이 100%인 파드힐리 등 플랜트 현장의 본예산 편성 등이 이루어지면서 연중 1분기가 저점인 상저하고의 실적 경로가 전개될 것”이라고 전망했다.그는 “연초 대비 +5%에 불과한 동사 주가 수익률은 코스피200 건설 수익률(+26%) 대비 부진하다”며 “업종 내 가시적인 이익 성장이 예상되는 피어 대비 실적 성장의 경로가 부각 받지 못했으나 2분기부터 전개될 영업이익의 전년 대비 성장을 시작으로 할인거래가 정상화될 개연성이 높다”고 봤다.이어 “서울과 수도권 주택 시장에서 포착되고 있는 업황 회복 시그널의 수혜가 주택 수주잔고의 54%가 서울 및 수도권에 위치해 있는 동사에 집중될 수 있다는 점에서 업종 수익률을 따라가지 못할 이유가 없을 것”이라고 평가했다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200395.jpg,2025-05-02
이데일리,"강달러·정국 불안…환율, 장 초반 1440원 위협",http://www.edaily.co.kr/news/newspath.asp?newsid=03230806642164984,"[이데일리 이정윤 기자] 원·달러 환율이 장 초반 1440원 부근까지 상승했다. 미중 무역분쟁 완화 기대로 인해 글로벌 달러화가 강세를 나타내는 가운데, 다시 국내 정국 불안이 커지며 원화가 약세를 나타내고 있는 영향이다.2일 서울외국환중개에 따르면  이날 환율은 오전 9시 34분 기준 전 거래일 종가(1421.0원)보다 18.25원 오른 1439.25원에서 거래되고 있다.간밤 뉴욕차액결제선물환(NDF) 시장에서 거래된 원·달러 1개월물은 1433.1원에 최종 호가됐다. 최근 1개월물 스와프 포인트(-3.00원)를 고려하면 이날 환율은 전 거래일 종가 대비 15.1원 상승 개장할 것으로 예상됐다.이날 환율은 역외 환율을 반영해 전 거래일 종가보다 15.5원 오른 1436.5원에 개장했다. 지난 1일 새벽 2시 마감가(1426.9원) 기준으로는 9.6원 상승했다. 이후 환율은 1439원으로 오르며 상승 폭을 확대하고 있다.간밤 대통령 대행 1, 2순위가 연이어 사임하면서 6월 3일 대통령 선거 전까지 컨트롤타워가 부재한 상황이 발생했다. 국내 정치적 불확실성이 다시금 주목받으며 원화 약세 우려를 부추기고 있다.한덕수 대통령 권한대행 국무총리가 1일 최상목 경제부총리 겸 기획재정부 장관의 사표를 수리하면서 2일 0시부로 이주호 사회부총리 겸 교육부 장관이 대통령 권한대행을 맡게 됐다.또한 중국 관영 중앙방송(CCTV) 계열의 소셜미디어인 ‘위위안탄톈’은 전날 오후 자사 계정에 “최근 미국이 관세 문제를 논의하기 위해 여러 채널을 통해 중국과 적극적으로 접촉해 왔다”고 밝혔다.미중 무역분쟁 완화 기대감에 달러화는 강세다. 달러인덱스는 1일(현지시간) 저녁 8시 35분 기준 100.30을 기록하고 있다. 전날 99에서 상승한 것이다. 달러·엔 환율은 145엔대, 달러·위안 환율은 7.27위안대에서 거래되고 있다.장 초반 외국인 투자자는 국내증시서 순매도 우위를 나타내고 있다. 외국인은 코스피 시장에서 1200억원대를 순매도하는 반면 코스닥 시장에선 100억원대를 순매수하고 있다.",https://image.edaily.co.kr/images/photo/files/NP/S/2025/05/PS25050200699.jpg,2025-05-02
